GAVERE;ELEKTRICITEIT;S10;886111.48;890403.56;812569.39;847622.53;763795.15;732306.29;859624.53;801295.83;916039.44;873706.34;807310.87;858138.11;806389.31;Regio 1
GAVERE;ELEKTRICITEIT;S11;618685.15;589307.23;585243.05;605628.25;610940.84;642476.53;702198.72;676989.84;756378.34;749734.29;667908.11;648578.16;611410.67;Regio 1
GAVERE;ELEKTRICITEIT;S12;5543.92;5346.35;5255.44;48568.22;76968.51;85758.16;90694.72;104556.41;117395.21;108717.65;101370.04;104687.1;103590.79;Regio 1
GAVERE;ELEKTRICITEIT;S21;865281;857138.24;848743.32;836483.39;879533.22;877267.73;975542.36;946956.99;1078806.69;1056980.54;968718.7;922613.25;856814.45;Regio 1
GAVERE;ELEKTRICITEIT;S22;515715.68;510035.48;511715.89;496307.93;571367.44;650286.15;838768.63;897916.65;1057256.06;988170.8;818869.31;674723.69;547321.9;Regio 1
GEEL;AARDGAS;S30;9680558.98;9835436.87;8867989.81;8672697.25;10923341.47;12215083.02;12737302.89;13014584.19;15173754.76;13301491.09;12318956.42;11689447.29;9551425.93;Regio 1
GEEL;AARDGAS;S31;1168917.68;1065407.72;1021324;1073417.87;2888974.92;4781180.06;5739151.66;6740088.83;9011865.73;6928376.17;4382360.05;3110258.31;1424525.69;Regio 1
GEEL;AARDGAS;S32;3974071.02;3349559.29;3047375.26;2985078;6052110.14;9028516.6;10994833.82;12058333;15537234.19;12672996.76;9460880.99;7329260.71;4392043;Regio 1
GEEL;AARDGAS;S41;4147189.62;3015352.98;2496113.1;2875815.26;10271016.06;17869132.83;21870422.81;25352977.44;34064460.59;27939054.81;17920520.82;12360265.44;4793202.59;Regio 1
GEEL;ELEKTRICITEIT;S10;12756773.46;12831358.04;12032526.22;13448102.09;11823255.98;12164608.87;12531511.53;11735344.01;13223349.02;12198311.53;11933155.13;12330952.27;12141111.46;Regio 1
GEEL;ELEKTRICITEIT;S11;2093732.17;2018365.09;2032052.42;2124785.65;2121969.12;2213550.47;2611890.41;2586204.99;2913920.1;2817289.94;2557478.15;2470874.59;2303372.61;Regio 1
GEEL;ELEKTRICITEIT;S12;156038.67;140932.23;139192.03;148250.03;151106;165061.02;274470.11;317741.45;399692.41;400012.16;360324.92;453644.34;426193.39;Regio 1
GEEL;ELEKTRICITEIT;S21;3161759.07;3153539.26;3118217.05;3076989.36;3222768.73;3214900.23;3505074.65;3349956.31;3840239.81;3756399.88;3426625.54;3254175.12;2995672.02;Regio 1
GEEL;ELEKTRICITEIT;S22;665784.34;660525.59;660523.87;629568.98;729828.71;824829.03;1078798.11;1156331.48;1371429.88;1286099.41;1064025.09;867434.31;676642.29;Regio 1
GEETBETS;AARDGAS;S31;53419.78;47707.9;47468.82;50106.62;135216.08;215614.48;257163.43;300127.95;388639.31;299550.35;186195.11;136003.79;61448.16;Regio 1
GEETBETS;AARDGAS;S32;55433;40034.24;31911.62;33466.59;101821.87;141626.04;173371.24;197378.45;253529;205551.3;138659.84;114596.17;53223.14;Regio 1
GEETBETS;AARDGAS;S41;280857.65;202173.36;166298.34;190395.68;674870.76;1179471.91;1433191.02;1661491.59;2239580.37;1827503.77;1157939.91;789254.56;302864.06;Regio 1
GEETBETS;ELEKTRICITEIT;S10;663074.17;313830.63;219048.27;245524.34;269272.78;307070.93;387706.45;428134.76;514353.63;534137.79;553173.58;698231.96;778884.31;Regio 1
GEETBETS;ELEKTRICITEIT;S11;226934.13;216459.47;217433.92;226399.83;228196.66;242384.77;278827.83;269930.91;300089.3;293659.5;263880.32;256670.79;236860;Regio 1
GEETBETS;ELEKTRICITEIT;S12;2003;1301;951;2288;2330;2390;1963;1013;1020;1651;1724;2838;3459;Regio 1
GEETBETS;ELEKTRICITEIT;S21;498414.1;498239.32;492809.57;486782.2;507863.71;502478.26;559479.8;541597.14;622945.11;611472.03;558040.8;531883.36;487541.98;Regio 1
GEETBETS;ELEKTRICITEIT;S22;122377.55;126483.65;128815.81;123420.82;140804.75;155193.78;199334.17;215324.94;252176.19;232198;187832.99;150659.15;119046.46;Regio 1
GENK;AARDGAS;S30;4674446.76;4063619.39;4134468.69;4161854.29;5570368.23;7048432.48;7123502.18;7059698.04;7373614.42;5737658.61;4862304.29;4816486.95;3511675.14;Regio 1
GENK;AARDGAS;S31;1457965.72;1339187.68;1290354.75;1344878;3612370.46;6043592.26;7330533.78;8914076.7;12146035.46;9381215.48;5912995;4187858.79;1839841.18;Regio 1
GENK;AARDGAS;S32;6598505.64;4923486.28;5151843.56;5428754.56;10192433.84;15786136.27;18660820.39;20625359.22;24945712.31;21348990.65;14926821.33;11395316.51;6788917.94;Regio 1
GENK;AARDGAS;S41;5564652.19;4035948.63;3336123.76;3848093.57;13719267.25;23754867.61;28918422.58;33262047.96;44366083.64;36263286.34;23170626.83;15936710.88;6172894.01;Regio 1
GENK;ELEKTRICITEIT;S10;30467962.05;27578616.17;27245734.28;29843689.27;28211255.54;29051798.57;31599284.48;29945433.1;31418786.56;27361557.4;27650378.2;29996669.5;27680387.68;Regio 1
GENK;ELEKTRICITEIT;S11;3239400.18;3111416.49;3138488.42;3276174.53;3277145.85;3431486.65;3986576.21;4069344.91;4734893.55;4583923.13;4121616.88;3900236.12;3677085.39;Regio 1
GENK;ELEKTRICITEIT;S12;557248.67;564242.55;556484.85;615361.35;548224.68;550586.94;663889.83;637967.26;668164.6;666140.14;588510.95;560877.49;600613.29;Regio 1
GENK;ELEKTRICITEIT;S21;5054773.77;5028082.96;4962644.69;4902425.25;5143622.76;5128190.54;5696946.51;5310260.42;5899293.29;5760314.25;5248022.19;4984137.47;4567460.83;Regio 1
GENK;ELEKTRICITEIT;S22;2175349.53;2250498.44;2311343.59;2229780.28;2558986.66;2899748.17;3754749.83;4224298.44;5158016;4780754.57;3895139.6;3124174.4;2472411.71;Regio 1
GENT;AARDGAS;S30;20627299.21;20121701.94;18496912.4;24868448.14;26281068.87;28708435.17;28875491.46;26455207.1;29271267.68;27396163.18;24669190.38;26239874.89;22273531.26;Regio 1
GENT;AARDGAS;S31;8986682.78;8240128.02;7795280.33;8006752.81;21499920.3;35800000.32;42624918.04;49786142.75;67007219.58;51961650.91;32868489.66;23499623.71;10426171.58;Regio 1
GENT;AARDGAS;S32;25516745.63;21903792.82;19538890.6;22009458.65;50109788.87;72722032.37;88059093.24;100644731.14;119784588.95;99855784.25;73578154.18;57706695.44;26132746.48;Regio 1
GENT;AARDGAS;S41;29139864.35;21126275.5;17475057.96;20179895.73;71887279.48;124529816.94;152124202.85;175907110.42;235556384.04;193015132.43;123617591.24;85212509.88;33007628.31;Regio 1
GENT;ELEKTRICITEIT;R21;416.77;415.64;411.55;407.2;;;;;;;;;;Regio 1
GENT;ELEKTRICITEIT;S10;78040549.35;73759152.34;70191753.56;78471353.86;72413505.49;77385776.49;81589213.6;71942261.71;78968063.82;75659155.47;74304843.07;78918369.61;76863411.07;Regio 1
GENT;ELEKTRICITEIT;S11;12889605.95;12411738.08;12517111.6;13023188.2;13099805.56;13646019.94;15591795.81;15115871.23;17165216.84;16822614.47;15349716.03;14981115.76;13873587.83;Regio 1
GENT;ELEKTRICITEIT;S12;1480328.37;1421471.91;1418797.98;1506195.16;1460310.62;1586122.28;2046655.02;2191918.2;3032850.9;3197657.16;2946636.93;3353832.13;3248123.72;Regio 1
GENT;ELEKTRICITEIT;S21;19583426.85;19498794.68;19236602.56;18985897.02;19883298.68;19763743.74;21888773.34;21107028.05;24142465.14;23607046.59;21540259.35;20435603.08;18753716.6;Regio 1
GENT;ELEKTRICITEIT;S22;5207303.14;5202798.86;5046312.05;4897959.95;5612525.68;6390145.91;8253110.62;8761594.84;10356877.13;9721693.85;8075738.67;6643587.16;5307511.05;Regio 1
GERAARDSBERGEN;AARDGAS;S31;737754.5;676391.98;647147.57;674492.33;1800623.91;2991413.79;3501929.92;4185114.02;5618290.96;4446689.23;2883729.35;2086831.87;902745.85;Regio 1
GERAARDSBERGEN;AARDGAS;S32;1792313.46;1620230;1446158.07;1431513.33;2820280.5;3685008.3;4755721.74;4795749.49;6050711.91;5254883.32;3998098.56;3177523.03;1976879.46;Regio 1
GERAARDSBERGEN;AARDGAS;S41;3269484.98;2375238.32;1967486.45;2272475.51;8103442.64;14061492.69;17139872.91;19779319.84;26524232.22;21742465.25;13905337.48;9569636.84;3705360.32;Regio 1
GERAARDSBERGEN;ELEKTRICITEIT;R22;183.73;189.79;194.83;;;;;;;;;;;Regio 1
GERAARDSBERGEN;ELEKTRICITEIT;S10;1764102.74;1718969.96;1666492.65;1746965.33;1580441.45;1572524.94;1817678.87;1808104.84;2039869.82;1878159.25;1695814.29;1829050.67;1614994.72;Regio 1
GERAARDSBERGEN;ELEKTRICITEIT;S11;1257062.79;1217143.88;1215545.74;1264815.37;1271002.61;1319546.45;1505203.7;1516112.91;1708374.45;1668734.32;1494171.68;1477432.49;1371192.89;Regio 1
GERAARDSBERGEN;ELEKTRICITEIT;S12;77760.26;74471.5;73514.8;110344.38;157994.91;152239.48;210998.55;214640.57;259848.53;243493.6;212552.33;242439.96;209999.86;Regio 1
GERAARDSBERGEN;ELEKTRICITEIT;S21;2657662.64;2643913.54;2612457.22;2579828.19;2708789.11;2696495.93;2953635.96;2784361.3;3188444.2;3114363.64;2843349.72;2698952.74;2475168.76;Regio 1
GERAARDSBERGEN;ELEKTRICITEIT;S22;991565.48;1000128;997329.54;959126.32;1106806.98;1261370.05;1639944.61;1778618.45;2096748.29;1959386.66;1619780.38;1316417.95;1043174.03;Regio 1
GINGELOM;AARDGAS;S31;82589.13;72648.6;69862.13;74987.22;214046.2;348144.21;406513.09;460360.21;528952.82;422260.44;270178.99;189486.04;85828.61;Regio 1
GINGELOM;AARDGAS;S32;1151768.72;999633.78;927055.61;798645.54;880901.64;1097909.73;1115383;1070285.96;1273420.98;1219962.81;1946112.14;1406675.25;1098375.78;Regio 1
GINGELOM;AARDGAS;S41;442457.82;319619.13;263949.73;301579.51;1066253.71;1838702.21;2227136.03;2556243.47;3432461.33;2798877.99;1781806.6;1210657.53;461411.08;Regio 1
GINGELOM;ELEKTRICITEIT;S10;468460.3;323446.89;309155.46;357159.36;338806.06;363552.62;385937.2;378480.74;430625.92;405452.83;418944.76;472351.57;430495.62;Regio 1
GINGELOM;ELEKTRICITEIT;S11;266110.25;261152.88;256138.06;270876.36;269884.63;283964.41;323172.88;314155.37;339567;347374.47;310371.06;301085.38;285006.99;Regio 1
GINGELOM;ELEKTRICITEIT;S12;14847;16404;14542;16057;15473;19007;28540;31081;39513;48635;92097;74207;65106;Regio 1
GINGELOM;ELEKTRICITEIT;S21;747979.18;740112.79;730447.33;717817.77;753874.86;751459.87;843598.63;815952.46;940520.92;920485.31;840262.54;798839.13;730735.04;Regio 1
GINGELOM;ELEKTRICITEIT;S22;147104.91;153790.29;157885.17;152993.76;174906.27;196582.03;254154.43;273667.18;319952.71;294939.56;238501.88;191736.89;151735.13;Regio 1
GISTEL;AARDGAS;S30;413647.59;377207.88;457182.53;462860.36;499481.5;540250.44;654344.58;669352.89;774540.74;666835.16;486852.73;481472.5;316029.13;Regio 1
GISTEL;AARDGAS;S31;319390.38;290653.19;270634.33;280610.57;748580.4;1259679.58;1492868.25;1740478.59;2434973.47;1873894.9;1185744.34;841563.06;371183.96;Regio 1
GISTEL;AARDGAS;S32;374114.49;304183.98;294410.21;356715.04;824121.7;1291489.37;1584868.13;1815235.87;2220393.36;1816368.18;1293156.14;954076.86;435072.62;Regio 1
GISTEL;AARDGAS;S41;1306896.19;949979.02;787684.08;910905.12;3257984.8;5658183.14;6932612.53;8007831.28;10516975.19;8638071.6;5541012.89;3828326.86;1489886.26;Regio 1
GISTEL;ELEKTRICITEIT;S10;707168.52;616396.47;571560.75;691602.63;722016.94;738149.52;901470.75;906462.49;1066669.1;946267.55;818798.41;880247.78;730476.89;Regio 1
GISTEL;ELEKTRICITEIT;S11;605611.52;575734.84;558013.79;582371.66;588465.96;614987.97;695003.91;686350.66;812943.26;794061.5;713408.62;685183.44;626908.55;Regio 1
GISTEL;ELEKTRICITEIT;S12;44428.66;50774.96;37983.74;33360.55;36778.45;38621.73;42678.01;45269.51;49613.71;45562.38;42801.87;46426.6;49036.67;Regio 1
GISTEL;ELEKTRICITEIT;S21;871444.68;869226.14;860685.22;851541.42;895255.61;894894.27;995482.39;958778.56;1087650.59;1064764.75;969060.97;920560.35;847638.5;Regio 1
GISTEL;ELEKTRICITEIT;S22;312950.8;321706.41;328905.14;318295.25;366449.96;413505.4;533071.46;569940.84;678932.22;629079.9;514553.96;411832.55;326322.44;Regio 1
GLABBEEK;AARDGAS;S31;88819.02;81897.91;73685.47;69807.2;187130.5;303354;366499.91;424292.84;573767.39;444084.23;284880.79;205123.63;93600.45;Regio 1
GLABBEEK;AARDGAS;S32;35472.46;28086.26;26331.53;25787.26;59786.27;96741.68;118298.91;133820.23;173394.52;143567.58;99615.83;72350.41;36714.48;Regio 1
GLABBEEK;AARDGAS;S41;281575.94;204565.39;169080.41;190563.29;679679.65;1177422.54;1427231.86;1661916.41;2215257.39;1804779.14;1153389.8;784398.4;301313.65;Regio 1
GLABBEEK;ELEKTRICITEIT;S10;833394.77;301781.23;244650.77;264535.91;311750.56;363642.31;480452.99;530550.56;692011.7;703679.31;720789.35;807466.1;889194.41;Regio 1
GLABBEEK;ELEKTRICITEIT;S11;205885.56;200542.39;197746.04;206705.25;206755.2;216270.69;250926.97;239913.27;271635.6;266763.69;241474.69;233733.81;218005.29;Regio 1
GLABBEEK;ELEKTRICITEIT;S12;19740;1508;1529;9010;9265;10015;13680;19910;24862;26379;23125;27595;33046;Regio 1
GLABBEEK;ELEKTRICITEIT;S21;399309.86;395808.18;385277.75;378207.65;395864.8;396746.9;443259.93;429670.26;490273.79;479105.49;435617.65;415464.41;380005.85;Regio 1
GLABBEEK;ELEKTRICITEIT;S22;102026.55;104329.9;107365.47;97360.16;112161.3;125166.76;162912.12;181984.95;212366.66;196366.31;160125.5;128147.94;99385.41;Regio 1
GOOIK;AARDGAS;S31;147054.27;137408.77;134641.8;143524.7;389540.06;663078.03;793193.58;903803.33;1200283.53;866045.94;556826.62;395710.92;174013.56;Regio 1
GOOIK;AARDGAS;S32;90716.76;71827.39;64007.46;69336.09;149461.97;222200.81;271714.47;307364.55;417759.96;345897.8;240004.72;174314.06;88456.32;Regio 1
GOOIK;AARDGAS;S41;596255.64;431429.84;354832.38;408167.77;1451945.87;2514619.65;3071511.24;3530659.78;4683268.44;3816243.64;2439570.14;1674802.61;650168.56;Regio 1
GOOIK;ELEKTRICITEIT;S10;447336.87;425681.15;400606.94;424514.24;412025.38;434924.53;473949.63;455414.35;516409.6;532170.13;493464.9;521518.22;491252.65;Regio 1
GOOIK;ELEKTRICITEIT;S11;390366.69;375663.4;380158.85;398627.67;404262.64;423945.62;484012.7;471871.15;528316.13;492390.73;447927.97;435648.26;402509.65;Regio 1
GOOIK;ELEKTRICITEIT;S12;24198.91;25223.18;24113.06;21990.83;13522;18396.76;24322.87;23093.79;25097.32;26934.56;29228.48;30699.73;27459.29;Regio 1
GOOIK;ELEKTRICITEIT;S21;714282.02;712367.42;696014.41;681240.97;710627.37;698099.02;771187.14;739446.76;841401.12;823081.74;749094.61;703905.66;646286.79;Regio 1
GOOIK;ELEKTRICITEIT;S22;229138.03;237157.45;245457.97;237206.74;271716.71;315569.08;410151.1;443397.73;521740.49;482452.46;392458.53;314724.57;247512.31;Regio 1
GRIMBERGEN;AARDGAS;S30;2153827.66;2356100.41;2672850.13;3663963.39;3164846.69;3682146.73;4491471.03;3243393.45;3168011.55;3343766.44;2720189.5;3180854.29;2685954.33;Regio 1
GRIMBERGEN;AARDGAS;S31;921066.58;839340.88;794475.3;813950.66;2089134.52;3426270.3;4183039.04;4852683.62;6373065.69;5018092.33;3228467.82;2279530.35;1011727.01;Regio 1
GRIMBERGEN;AARDGAS;S32;1355524.26;994376.39;1027380.73;1281363.4;3256854.66;5840727.21;6501738.31;7512970.95;9062594.65;7557134.23;5570279.09;3658654.03;1768606.71;Regio 1
GRIMBERGEN;AARDGAS;S41;4100340.41;2945186.09;2440956.74;2813465.96;10056700.86;17481826.52;21361408.01;24712625.84;33204281.96;27243132.35;17462764.06;12048636.23;4658817.26;Regio 1
GRIMBERGEN;ELEKTRICITEIT;S10;4270917.63;4214415.87;4111640.48;4135132.29;3844158.64;4000350.72;4596221.55;4303287.05;4702923.52;4502644;4184806.03;4511446.29;4255558.77;Regio 1
GRIMBERGEN;ELEKTRICITEIT;S11;1189414;1149337.31;1157191.38;1214572.8;1224302.2;1282015.18;1428764.04;1391534.07;1544196.71;1516661.46;1364036.19;1326866.73;1241577.03;Regio 1
GRIMBERGEN;ELEKTRICITEIT;S12;170093.39;161182;156471.95;226403.64;236155.16;280272.43;348885.38;365111.17;403684.24;372670.59;318944.52;337343.88;303278.21;Regio 1
GRIMBERGEN;ELEKTRICITEIT;S21;2931410.79;2885271.74;2847825.94;2809437.6;2950590.56;2942880.22;3275654.25;3166825.6;3631173.21;3557773.55;3244489.97;3085312.6;2827767.47;Regio 1
GRIMBERGEN;ELEKTRICITEIT;S22;987141.89;952368.61;935394.11;892019.06;1037032.81;1183048.79;1522493.69;1618592.14;1915536.05;1801889.4;1500662.61;1241111.83;1001121.17;Regio 1
GROBBENDONK;AARDGAS;S30;2342557.93;3822641.92;3760212.45;3135461.94;2385677.46;2588953.15;1875534.66;2058734.43;2530370.12;1155858.4;2793722.42;2202137.34;1048313.73;Regio 1
GROBBENDONK;AARDGAS;S31;303364.33;278378.46;263866.54;277553.79;758589.16;1272991.9;1544846.1;1804064.91;2418280.18;1867680.92;1211764.62;853439.22;381691.57;Regio 1
GROBBENDONK;AARDGAS;S32;2877821.54;2381288.26;1248025.64;2208077.94;2652406.66;3766957.48;3888818.8;3924432.63;4712164.23;3508826.05;3378217.71;2970852.31;2735895.18;Regio 1
GROBBENDONK;AARDGAS;S41;1363118.67;990925.31;820139.72;946591.68;3374422.73;5841948.85;7135601.9;8261520.82;11043005.01;9060472.76;5802857.77;3978424.69;1537635.27;Regio 1
GROBBENDONK;ELEKTRICITEIT;S10;3388996.76;3149240.19;2852912.6;3274838.48;3060080.14;3223985.45;3642036.14;3339638.69;3616813.31;3296774.45;3370618.75;3593752.15;3345741.22;Regio 1
GROBBENDONK;ELEKTRICITEIT;S11;538445.77;515008.72;522171.3;546982.88;553562.91;575244.38;651496.32;628806.05;713067.04;700077.05;641709.1;628814.1;564146.09;Regio 1
GROBBENDONK;ELEKTRICITEIT;S12;65707.68;63202.56;62035.83;66960.2;67815.35;71903.87;80768.51;124872.21;164429.71;179422.34;172537.69;174046.61;154758.32;Regio 1
GROBBENDONK;ELEKTRICITEIT;S21;968465.02;967114.97;948142.63;941227.11;989602.33;982030.54;1090680.3;1061661.27;1217063.29;1193530.18;1083996.8;1023321.58;943174.02;Regio 1
GROBBENDONK;ELEKTRICITEIT;S22;331703.49;331496.88;329708.32;318233.48;363567.3;412497.96;531306.89;566301.2;670642.18;619881.58;513372.34;422225.16;331424.74;Regio 1
HAACHT;AARDGAS;S31;256561.86;239166.06;230487.03;243830.35;638291.46;1012530.39;1226881.73;1491801.56;1921783.02;1565200.87;962998.18;694900.29;303666.72;Regio 1
HAACHT;AARDGAS;S32;235201.7;189118.23;175313.87;196474.8;516735.19;779313.14;1017089.49;1138135.04;1432755.81;1195067.87;808768.23;591333.14;237124.39;Regio 1
HAACHT;AARDGAS;S41;1231262.39;889969.41;734792.28;843234.83;3005404.88;5177666.49;6281507.15;7237671.1;9730017.1;7946954.54;5083662.52;3511874.81;1363546.35;Regio 1
HAACHT;ELEKTRICITEIT;S10;655309.28;581572.44;549810.65;582263.54;564431.9;562022.34;674574.22;687065.28;776050.28;721984.41;662825.62;718581.55;618910.67;Regio 1
HAACHT;ELEKTRICITEIT;S11;613667.48;578130.83;578462.68;595850.84;592094.89;618387.71;708364.19;693238.96;777249.2;764658.97;684250.2;666422.47;605555.89;Regio 1
HAACHT;ELEKTRICITEIT;S12;37160.77;36753.33;34200.55;38319.44;46540.61;75020.83;76502.87;85010.39;100823.57;84832.84;64785.35;67832.99;64807.57;Regio 1
HAACHT;ELEKTRICITEIT;S21;1083861.63;1069082.02;1058191.38;1043394.53;1096397.46;1093711.76;1217647.6;1178257;1346544.9;1317863.26;1204200.59;1149632.74;1069607.73;Regio 1
HAACHT;ELEKTRICITEIT;S22;492465.97;490895.47;487452.37;465553.87;538616.44;613741.67;790058.34;844661.32;997730.08;931112.4;766638.44;643765.51;528543.11;Regio 1
HAALTERT;AARDGAS;S31;331046.74;300619.05;292391.69;310178.74;854555.83;1425480.36;1664558.05;1953741.36;2571582.81;1941253.13;1211319.81;887987.33;390164.36;Regio 1
HAALTERT;AARDGAS;S32;215355.17;164905.88;160531.91;144179.21;375688.84;741507.3;840105.65;1020609.73;1279964.28;1068278.09;651523.66;444019.82;194862.72;Regio 1
HAALTERT;AARDGAS;S41;1753946.73;1270149.45;1051794.74;1211779.44;4317161.58;7484689.02;9126636.98;10528180.92;14145564.02;11578732.92;7399337.23;5055344.92;1915519.05;Regio 1
HAALTERT;ELEKTRICITEIT;S10;756826.5;740200.37;652692.93;785347.2;714988.68;758697.51;700306.29;712039.94;791467.87;686953.8;712659.43;790467.88;823273.58;Regio 1
HAALTERT;ELEKTRICITEIT;S11;551562.77;532582.3;536547.51;554151.39;556342.21;576547.69;654904.47;639192.81;715545.49;693623.03;621986.08;615963;572387.05;Regio 1
HAALTERT;ELEKTRICITEIT;S12;53048.82;54881.38;57130.36;53654.64;86507.18;104740.57;127138.25;123092.56;135632.87;129952.8;111447.65;119891.9;128634.29;Regio 1
HAALTERT;ELEKTRICITEIT;S21;1364149.92;1355571;1339242.96;1326576.13;1389055.12;1386220.32;1540312.99;1491395.61;1710202.45;1673622.15;1526257.52;1441542.72;1333217.68;Regio 1
HAALTERT;ELEKTRICITEIT;S22;635074.91;639654.87;642527.19;625397.29;722891.43;821509.05;1060828.38;1126821.87;1323887.25;1233863.2;1017606.84;851809.31;684442.38;Regio 1
HALEN;AARDGAS;S30;32521.8;43715.82;44736.02;33973.64;38766.54;109657.13;145004.8;233415.47;318684.94;158268.66;62534.86;25356.24;20634.11;Regio 1
HALEN;AARDGAS;S31;176928.18;155078.11;148569.82;153601.25;436867.8;691529.78;824802.68;946074.79;1254128.4;953277.15;609025.21;435039.46;196274.4;Regio 1
HALEN;AARDGAS;S32;606641.6;554913.87;488513.82;490881.96;842137.22;1204052.02;1444802.28;1405605.41;1730442.86;1603982.39;1376535.93;1006231.87;702373.19;Regio 1
HALEN;AARDGAS;S41;731813.62;533206.87;441718.87;504652.37;1753649.02;3035981.21;3704993.4;4280228.77;5759230.79;4735127.93;3029231.96;2082669.31;802713.26;Regio 1
HALEN;ELEKTRICITEIT;S10;1483278.77;1338437.07;1234882.2;1289701.9;1197832.14;1272697.56;1411569.02;1315950.59;1418239.82;1366936.39;1335724.78;1519648.85;1473199.81;Regio 1
HALEN;ELEKTRICITEIT;S11;396288.45;375400.95;374104.39;386206.88;396616.4;416462.63;467742.23;450443.1;501227.72;484287.09;436805.22;419650.07;386202.69;Regio 1
HALEN;ELEKTRICITEIT;S12;99563.54;77768.03;85688.14;90710.25;80829;88601;94388;87205;98040;106557;98888;117221;130713;Regio 1
HALEN;ELEKTRICITEIT;S21;795261.07;793510.54;783788.36;775147.98;798297.19;797757.82;889846.39;863230.44;993228.65;976011.6;890956.64;848118;779240.62;Regio 1
HALEN;ELEKTRICITEIT;S22;197417.57;205064.42;209210.02;198880.77;222984.42;252152.3;325389.43;351749.19;413937.03;381516.83;309884.43;248859.96;197466.32;Regio 1
HALLE;AARDGAS;S30;4524588.82;4541674.8;4131706.51;4263570.43;4977228.26;5737272.04;6095213.3;5701571.48;6493966.03;6001832.15;4932648.89;4843915.32;4038709.97;Regio 1
HALLE;AARDGAS;S31;855004.62;747540.39;715651.01;744339.44;2007988.94;3428114.01;4218827.51;4918146.52;6415661.33;4866757.11;3065984.3;2154749.41;974508.39;Regio 1
HALLE;AARDGAS;S32;4126168.82;3014596.4;2961212.29;2743985.81;5390896.24;7976567.8;9788580.17;10122293.1;12880839.19;11279742.69;8701634.59;6586229.96;3825671.93;Regio 1
HALLE;AARDGAS;S41;4473648.3;3247780.98;2686029.06;3103671.72;11071626.74;19246086.25;23756690.88;27513673.75;37010331.82;30365789.18;19489320.38;13458982.64;5212433.93;Regio 1
HALLE;ELEKTRICITEIT;S10;9921014.66;9124065.01;9250925.99;10429957.49;7782216.31;8500057.86;8479719.68;7365603.99;8451337.74;7429805.1;7550136.54;7653282.08;9215024.1;Regio 1
HALLE;ELEKTRICITEIT;S11;1380649.88;1300573.05;1313825.71;1352259.25;1408685.97;1481860.66;1757670.65;1733936.17;1973616.45;1865094.38;1677987.01;1592427.65;1480666.49;Regio 1
HALLE;ELEKTRICITEIT;S12;147008.75;145701.79;137741.82;131697.14;114043.68;115859.78;224964.47;250772.79;376238.39;374165.55;359925.15;430355.12;436563.59;Regio 1
HALLE;ELEKTRICITEIT;S21;3463629.3;3455911.32;3406252.47;3368423.38;3533821.83;3512175;3801980.22;3645884.79;4180872.69;4094743.57;3744310.73;3561756.86;3269766.17;Regio 1
HALLE;ELEKTRICITEIT;S22;765115.93;742270.7;737084.74;704803.82;813210.8;935364.35;1235451.67;1314892.97;1558639.58;1453525.79;1203313.21;990083.58;785786.39;Regio 1
HAM;AARDGAS;S30;1036687.83;963641.41;955778.75;974432.16;1090236.23;1212421.45;1331064;1242621;1424639.63;1145924.15;915631.55;916540.06;788438.14;Regio 1
HAM;AARDGAS;S31;173950.25;159663.52;156993.71;155185.88;474121.55;880136.86;1011525.81;1195518.1;1627238.95;1245104.58;788445.9;568398.63;249595.53;Regio 1
HAM;AARDGAS;S32;205147.44;146806.32;128937.07;154901.79;372125.89;502099.16;605874.67;817194.36;740375.97;602715.37;316965.11;258485.29;120302.74;Regio 1
HAM;AARDGAS;S41;929218.76;676489.88;558238.64;640720;2285312.9;3945145.53;4791732.96;5521058.08;7385989.19;6060698.09;3885981.31;2670557.28;1032174.52;Regio 1
HAM;ELEKTRICITEIT;S10;773748.8;662283.34;609131.03;948133.09;792669.62;879191.37;958480.07;884756.76;979359.75;906432.62;822717.04;1109962.66;1230102.79;Regio 1
HAM;ELEKTRICITEIT;S11;390268.06;371514.16;374879.98;396722.58;396340.74;416552.43;466746.56;455761.75;508094.29;493120.41;450618.34;436359.3;405013.88;Regio 1
HAM;ELEKTRICITEIT;S12;84656.12;54591.49;69087.29;59145.43;43017;59620;74283;56753;69417;71951;58088;84161;52835;Regio 1
HAM;ELEKTRICITEIT;S21;851023.71;849826.5;836243.21;829204.2;870290.42;858269.28;942306.24;904340.33;1035443.17;1013981.12;921712.26;873416.1;800617.63;Regio 1
HAM;ELEKTRICITEIT;S22;164253.61;170763.28;175433.33;172248.36;193586.12;217199.54;270038.95;296780.56;346983.76;320048.97;257701.26;206598.95;162713.41;Regio 1
HAMME;AARDGAS;S30;1999862.24;1942125.52;1730549.64;1596024.03;2127559.65;2061472.07;2234509.49;2168377;2593907.96;2188480.96;2191335.56;2217791.1;1714240.28;Regio 1
HAMME;AARDGAS;S31;597071.64;536422.14;506460.74;542205.69;1540619.98;2595485.22;3085852.95;3650126.06;4855956.61;3675765.99;2388106.05;1793981.21;721195.73;Regio 1
HAMME;AARDGAS;S32;771649.76;657254.9;507175.31;586019.06;1317021.03;2384001.61;2970329.52;2703014.82;3635393.44;2686567.54;2346827.43;1613971.22;590546.59;Regio 1
